Date,Open,High,Low,Close,Adj Close,Volume
2021-09-22,3862.500000,3896.850098,3852.449951,3862.149902,3812.182373,1744067
2021-09-23,3870.000000,3879.000000,3835.000000,3869.250000,3819.190430,2003869
2021-09-24,3890.000000,3944.399902,3855.000000,3871.300049,3821.213867,2320754
2021-09-27,3900.000000,3904.000000,3802.899902,3836.949951,3787.308350,1673362
2021-09-28,3850.000000,3850.000000,3751.250000,3779.149902,3730.256104,2253075
2021-09-29,3759.800049,3806.000000,3722.149902,3791.899902,3742.841309,2489161
2021-09-30,3805.000000,3805.000000,3750.100098,3775.550049,3726.702637,2252412
2021-10-01,3781.750000,3810.000000,3725.000000,3730.199951,3681.939453,1578374
2021-10-04,3724.800049,3783.649902,3707.449951,3773.300049,3724.481934,1356860
2021-10-05,3754.000000,3840.000000,3741.600098,3833.300049,3783.705566,1877966
2021-10-06,3836.000000,3857.449951,3795.000000,3810.899902,3761.595215,1678154
2021-10-07,3830.000000,3899.000000,3820.050049,3892.899902,3842.534424,1647233
2021-10-08,3925.000000,3989.899902,3900.000000,3935.649902,3884.731445,2934339
2021-10-11,3755.000000,3757.500000,3660.000000,3685.600098,3637.916748,11845402
2021-10-12,3706.000000,3707.000000,3630.600098,3652.850098,3605.590576,5752877
2021-10-13,3650.000000,3675.449951,3645.000000,3655.199951,3607.909912,3545655
2021-10-14,3625.000000,3670.000000,3608.199951,3611.449951,3571.565674,6442299
2021-10-18,3603.449951,3652.699951,3601.449951,3647.149902,3606.871582,3590107
2021-10-19,3669.000000,3690.100098,3625.199951,3634.149902,3594.014893,3135441
2021-10-20,3612.000000,3630.000000,3578.300049,3608.850098,3568.994385,2933693
2021-10-21,3604.100098,3607.449951,3511.250000,3532.500000,3493.487793,4871211
2021-10-22,3560.000000,3561.600098,3485.000000,3498.850098,3460.209473,2691670
2021-10-25,3503.000000,3514.550049,3450.000000,3492.949951,3454.374512,2595594
2021-10-26,3494.500000,3529.000000,3475.000000,3482.600098,3444.138672,3878763
2021-10-27,3483.000000,3511.250000,3483.000000,3489.750000,3451.209961,2510813
2021-10-28,3518.000000,3518.000000,3415.000000,3421.649902,3383.861816,2424942
2021-10-29,3400.050049,3461.000000,3385.949951,3397.750000,3360.226074,3960501
2021-11-01,3437.949951,3487.000000,3412.949951,3476.399902,3438.007324,2020718
2021-11-02,3494.000000,3513.600098,3469.750000,3484.199951,3445.721191,3087414
2021-11-03,3504.199951,3519.899902,3466.050049,3492.250000,3453.682129,1537639
2021-11-04,3512.949951,3513.250000,3505.000000,3508.649902,3469.901123,328991
2021-11-08,3548.000000,3548.000000,3481.199951,3502.750000,3464.066162,2526082
2021-11-09,3508.000000,3535.000000,3496.000000,3505.699951,3466.983398,1782692
2021-11-10,3498.000000,3519.699951,3480.199951,3484.300049,3445.820068,1516489
2021-11-11,3480.000000,3510.050049,3436.000000,3488.199951,3449.676758,1284514
2021-11-12,3506.000000,3534.149902,3485.699951,3526.050049,3487.109131,1747259
2021-11-15,3528.000000,3569.600098,3528.000000,3553.300049,3514.057861,1809157
2021-11-16,3569.000000,3575.550049,3542.000000,3556.399902,3517.123535,2013204
2021-11-17,3550.600098,3562.850098,3506.399902,3521.899902,3483.004639,1632914
2021-11-18,3515.149902,3520.850098,3451.600098,3475.699951,3437.314941,2136598
2021-11-22,3478.399902,3515.949951,3440.300049,3458.399902,3420.205811,3167936
2021-11-23,3445.000000,3480.949951,3407.800049,3464.250000,3425.991211,2153461
2021-11-24,3472.199951,3493.050049,3424.000000,3443.300049,3405.272949,2161746
2021-11-25,3443.899902,3463.000000,3434.050049,3445.899902,3407.843994,1849619
2021-11-26,3425.000000,3490.000000,3411.899902,3446.850098,3408.783691,1941251
2021-11-29,3447.149902,3529.350098,3406.449951,3502.000000,3463.324707,2981745
2021-11-30,3491.000000,3563.750000,3491.000000,3529.149902,3490.174805,5588446
2021-12-01,3535.000000,3590.000000,3535.000000,3577.800049,3538.287354,2102118
2021-12-02,3589.199951,3648.000000,3574.100098,3642.899902,3602.668213,3152938
2021-12-03,3646.449951,3665.949951,3630.850098,3640.449951,3600.245361,2486263
2021-12-06,3640.449951,3658.000000,3522.000000,3536.399902,3497.344727,1849642
2021-12-07,3562.500000,3598.000000,3524.300049,3584.500000,3544.913574,1484458
2021-12-08,3601.000000,3646.449951,3601.000000,3626.899902,3586.844971,1428660
2021-12-09,3610.000000,3634.750000,3566.000000,3601.750000,3561.972900,1567957
2021-12-10,3585.000000,3642.000000,3575.100098,3636.800049,3596.635742,1510718
2021-12-13,3650.000000,3662.000000,3601.699951,3609.649902,3569.785645,1883864
2021-12-14,3605.000000,3635.000000,3576.699951,3623.800049,3583.779297,1747007
2021-12-15,3620.000000,3623.000000,3558.149902,3570.350098,3530.919922,1603233
2021-12-16,3582.000000,3608.449951,3570.000000,3581.600098,3542.045654,2072320
2021-12-17,3602.500000,3651.350098,3573.699951,3584.350098,3544.765137,4333992
2021-12-20,3589.000000,3606.000000,3510.149902,3556.899902,3517.618164,2312310
2021-12-21,3582.649902,3641.199951,3566.399902,3608.300049,3568.450439,2340989
2021-12-22,3624.000000,3636.800049,3606.250000,3630.750000,3590.652588,1224328
2021-12-23,3648.000000,3670.500000,3630.000000,3662.699951,3622.249756,1792861
2021-12-24,3685.000000,3705.000000,3644.800049,3670.899902,3630.359131,2209923
2021-12-27,3671.000000,3700.000000,3653.100098,3696.100098,3655.280762,1534135
2021-12-28,3710.000000,3725.000000,3693.850098,3706.550049,3665.615723,1456218
2021-12-29,3692.250000,3719.949951,3685.000000,3694.699951,3653.896240,1456923
2021-12-30,3681.350098,3740.000000,3680.000000,3733.750000,3692.515137,1966475
2021-12-31,3742.800049,3760.000000,3731.300049,3738.350098,3697.064697,1207141
2022-01-03,3750.000000,3830.000000,3745.000000,3817.750000,3775.587402,2346158
2022-01-04,3831.100098,3889.149902,3811.699951,3884.750000,3841.847412,2488606
2022-01-05,3865.000000,3870.000000,3812.399902,3860.949951,3818.310303,1733031
2022-01-06,3812.000000,3835.000000,3772.000000,3807.449951,3765.401123,1810293
2022-01-07,3820.000000,3864.899902,3796.399902,3853.500000,3810.942383,2460591
2022-01-10,3978.000000,3978.000000,3861.000000,3879.850098,3837.001709,3937092
2022-01-11,3856.000000,3925.000000,3856.000000,3915.899902,3872.653320,1906106
2022-01-12,3925.000000,3929.000000,3836.550049,3859.899902,3817.271729,3203744
2022-01-13,3918.000000,3923.000000,3857.000000,3897.899902,3854.852295,6684507
2022-01-14,3877.850098,3977.000000,3860.050049,3968.149902,3924.326660,3348123
2022-01-17,3992.699951,4043.000000,3962.300049,4019.149902,3974.762939,3442604
2022-01-18,4033.949951,4041.699951,3980.000000,3990.600098,3946.528320,2389041
2022-01-19,4012.000000,4012.000000,3910.500000,3914.649902,3878.219971,3102539
2022-01-20,3910.000000,3920.000000,3811.000000,3826.550049,3790.940186,6176776
2022-01-21,3807.000000,3851.550049,3771.100098,3833.500000,3797.825195,3112358
2022-01-24,3840.000000,3849.649902,3740.100098,3771.350098,3736.253662,3258414
2022-01-25,3769.500000,3809.399902,3722.199951,3769.899902,3734.816895,3330501
2022-01-27,3731.000000,3733.399902,3625.100098,3649.250000,3615.290039,5718297
2022-01-28,3646.000000,3729.800049,3646.000000,3690.050049,3655.710449,3143862
2022-01-31,3749.000000,3758.000000,3721.399902,3736.250000,3701.480225,2739393
2022-02-01,3770.000000,3808.000000,3736.399902,3800.649902,3765.280762,2105169
2022-02-02,3827.899902,3864.000000,3800.649902,3856.199951,3820.313965,1984212
2022-02-03,3851.000000,3882.500000,3816.050049,3824.600098,3789.008301,1960538
2022-02-04,3815.300049,3824.699951,3769.000000,3814.899902,3779.398193,2307366
2022-02-07,3791.000000,3831.800049,3756.149902,3779.000000,3743.832520,1919149
2022-02-08,3791.550049,3799.699951,3721.000000,3743.449951,3708.613281,2946443
2022-02-09,3750.000000,3777.949951,3746.100098,3760.550049,3725.554199,1638721
2022-02-10,3789.800049,3789.800049,3758.000000,3770.350098,3735.263184,2112459
2022-02-11,3752.500000,3752.500000,3690.000000,3694.949951,3660.564453,3851488
2022-02-14,3724.000000,3793.250000,3710.000000,3733.750000,3699.003662,5951745
2022-02-15,3786.000000,3835.000000,3748.000000,3817.800049,3782.271240,3931683
2022-02-16,3844.000000,3854.100098,3806.000000,3813.100098,3777.615234,3256906
2022-02-17,3825.000000,3835.000000,3779.000000,3784.199951,3748.983887,3134372
2022-02-18,3769.000000,3815.949951,3757.600098,3793.899902,3758.593506,3688883
2022-02-21,3810.000000,3827.800049,3705.550049,3719.399902,3684.786865,7465922
2022-02-22,3650.000000,3667.899902,3570.000000,3586.399902,3553.024658,5408531
2022-02-23,3611.000000,3622.899902,3555.649902,3563.800049,3530.635254,2426203
2022-02-24,3474.000000,3483.850098,3391.100098,3401.649902,3369.994141,5039136
2022-02-25,3468.000000,3530.000000,3462.000000,3520.750000,3487.985596,2549723
2022-02-28,3490.000000,3563.750000,3455.899902,3554.199951,3521.124512,3288942
2022-03-02,3552.500000,3571.949951,3506.000000,3546.149902,3513.149170,2761341
2022-03-03,3562.850098,3578.600098,3530.100098,3544.399902,3511.415527,1928039
2022-03-04,3501.500000,3561.199951,3487.050049,3524.350098,3491.552490,2370257
2022-03-07,3450.000000,3548.000000,3431.550049,3484.899902,3452.469238,3054130
2022-03-08,3460.000000,3609.000000,3460.000000,3599.949951,3566.448730,3300992
2022-03-09,3605.000000,3654.000000,3597.050049,3632.600098,3598.794922,2719654
2022-03-10,3684.000000,3684.000000,3615.000000,3620.949951,3587.253174,2005441
2022-03-11,3603.250000,3639.850098,3592.850098,3599.149902,3565.656006,1623423
2022-03-14,3580.000000,3648.350098,3580.000000,3643.000000,3609.098145,1765688
2022-03-15,3659.000000,3659.000000,3585.399902,3593.899902,3560.455078,3651133
2022-03-16,3640.500000,3668.000000,3616.250000,3655.899902,3621.877930,3090475
2022-03-17,3696.600098,3710.000000,3660.300049,3672.750000,3638.571289,3600452
2022-03-21,3696.000000,3713.949951,3615.000000,3626.699951,3592.949707,2413831
2022-03-22,3640.000000,3711.000000,3625.000000,3700.949951,3666.508789,2907611
2022-03-23,3708.000000,3729.800049,3690.000000,3712.399902,3677.852051,1596195
2022-03-24,3700.000000,3758.199951,3695.000000,3749.850098,3714.953857,1879046
2022-03-25,3759.899902,3779.500000,3672.000000,3707.449951,3672.948242,1690133
2022-03-28,3695.000000,3713.000000,3661.199951,3707.699951,3673.196045,1760990
2022-03-29,3694.750000,3722.000000,3691.000000,3705.350098,3670.867920,2689063
2022-03-30,3738.000000,3738.000000,3706.199951,3731.550049,3696.823975,1583455
2022-03-31,3740.000000,3754.649902,3720.199951,3739.949951,3705.145752,2168110
2022-04-01,3748.000000,3763.000000,3728.050049,3758.750000,3723.770996,1387014
2022-04-04,3762.000000,3780.000000,3737.100098,3770.350098,3735.263184,1472994
2022-04-05,3772.000000,3835.600098,3772.000000,3814.800049,3779.299561,2314947
2022-04-06,3809.300049,3809.300049,3731.149902,3755.350098,3720.402588,2051729
2022-04-07,3745.500000,3745.500000,3679.000000,3684.149902,3649.864990,2494829
2022-04-08,3690.000000,3705.000000,3642.500000,3685.649902,3651.351074,2296773
2022-04-11,3690.000000,3712.350098,3656.100098,3696.399902,3662.001221,2291660
2022-04-12,3683.000000,3739.000000,3648.350098,3691.100098,3656.750732,4483476
2022-04-13,3707.000000,3709.850098,3655.550049,3661.949951,3627.871826,1621672
2022-04-18,3610.000000,3610.000000,3522.500000,3528.050049,3495.217773,3820792
2022-04-19,3550.000000,3563.550049,3439.149902,3471.899902,3439.590088,3170014
2022-04-20,3500.000000,3569.149902,3480.000000,3556.800049,3523.700195,2640370
2022-04-21,3580.000000,3644.000000,3567.399902,3628.649902,3594.881348,2280996
2022-04-22,3581.100098,3617.000000,3571.500000,3612.550049,3578.931641,1581465
2022-04-25,3558.000000,3584.000000,3533.100098,3548.199951,3515.180176,1960694
2022-04-26,3575.149902,3587.899902,3518.149902,3546.300049,3513.298096,1943469
2022-04-27,3546.000000,3568.449951,3506.300049,3561.199951,3528.059326,1727648
2022-04-28,3588.000000,3604.399902,3538.050049,3584.300049,3550.944580,1703660
2022-04-29,3597.000000,3623.250000,3536.850098,3546.699951,3513.694092,2051115
2022-05-02,3519.899902,3547.949951,3492.750000,3542.399902,3509.434082,1324161
2022-05-04,3538.500000,3545.449951,3465.300049,3479.750000,3447.367188,2305825
2022-05-05,3512.100098,3533.000000,3485.350098,3513.399902,3480.704102,1612262
2022-05-06,3459.000000,3474.500000,3424.500000,3432.600098,3400.656006,2010812
2022-05-09,3398.000000,3456.000000,3346.850098,3445.100098,3413.040039,2481830
2022-05-10,3434.000000,3464.800049,3422.000000,3438.750000,3406.749023,1622685
2022-05-11,3435.000000,3448.449951,3382.149902,3412.000000,3380.247803,1841769
2022-05-12,3378.000000,3449.699951,3350.100098,3408.649902,3376.928955,2807195
2022-05-13,3435.000000,3439.899902,3382.149902,3414.899902,3383.120605,2187823
2022-05-16,3415.000000,3430.000000,3366.600098,3376.800049,3345.375488,1195813
2022-05-17,3370.000000,3467.000000,3350.399902,3451.600098,3419.479492,1754076
2022-05-18,3465.000000,3495.000000,3443.050049,3448.800049,3416.705322,1866781
2022-05-19,3397.000000,3405.000000,3230.000000,3261.949951,3231.593994,4642963
2022-05-20,3310.000000,3313.899902,3270.050049,3293.000000,3262.355225,3065125
2022-05-23,3304.800049,3338.899902,3267.000000,3321.750000,3290.837646,2293690
2022-05-24,3315.149902,3324.850098,3275.600098,3288.000000,3257.401611,1711510
2022-05-25,3292.850098,3292.850098,3154.050049,3167.649902,3159.310547,3548046
2022-05-26,3191.000000,3241.500000,3180.550049,3226.949951,3218.454346,2813186
2022-05-27,3253.199951,3278.899902,3229.199951,3261.300049,3252.714111,3103153
2022-05-30,3297.000000,3386.600098,3286.350098,3375.250000,3366.364014,2094624
2022-05-31,3354.149902,3383.399902,3325.000000,3364.350098,3355.492920,4840965
2022-06-01,3388.000000,3388.000000,3340.050049,3355.199951,3346.366699,1493835
2022-06-02,3355.000000,3432.000000,3346.300049,3423.000000,3413.988281,2657939
2022-06-03,3459.399902,3477.300049,3431.199951,3440.149902,3431.093018,1913622
2022-06-06,3418.000000,3453.000000,3377.149902,3430.949951,3421.917480,1084210
2022-06-07,3401.050049,3418.850098,3356.000000,3362.699951,3353.847168,2308256
2022-06-08,3380.149902,3413.949951,3346.500000,3404.149902,3395.187988,2185707
2022-06-09,3385.000000,3437.000000,3353.100098,3427.100098,3418.077637,1279197
2022-06-10,3382.000000,3393.000000,3352.000000,3359.899902,3351.054443,1527582
2022-06-13,3290.000000,3293.000000,3192.449951,3219.600098,3211.124023,3030921
2022-06-14,3190.000000,3238.899902,3174.699951,3210.550049,3202.097656,2611493
2022-06-15,3218.500000,3234.000000,3201.000000,3206.300049,3197.858887,1404536
2022-06-16,3240.000000,3244.850098,3133.050049,3142.000000,3133.728027,2032028
2022-06-17,3092.000000,3118.750000,3023.850098,3088.899902,3080.767822,5240434
2022-06-20,3094.000000,3138.750000,3069.000000,3112.399902,3104.206055,1502769
2022-06-21,3130.000000,3237.750000,3125.399902,3211.949951,3203.493896,2964461
2022-06-22,3199.899902,3250.550049,3183.000000,3222.949951,3214.464844,3336315
2022-06-23,3222.949951,3318.000000,3222.949951,3308.800049,3300.089111,3692578
2022-06-24,3339.000000,3345.000000,3277.500000,3293.100098,3284.430420,2132118
2022-06-27,3350.000000,3362.899902,3306.500000,3314.699951,3305.973389,2037686
2022-06-28,3307.000000,3330.000000,3272.600098,3318.149902,3309.414307,1400046
2022-06-29,3271.000000,3333.000000,3271.000000,3290.500000,3281.837158,2133994
2022-06-30,3272.000000,3310.899902,3255.000000,3267.100098,3258.498779,2719603
2022-07-01,3260.000000,3333.000000,3252.050049,3315.100098,3306.372559,1502879
2022-07-04,3312.000000,3317.949951,3225.050049,3235.050049,3226.533203,2622535
2022-07-05,3255.000000,3272.000000,3206.949951,3216.300049,3207.832520,2170627
2022-07-06,3218.500000,3268.500000,3202.250000,3260.750000,3252.165527,2182144
2022-07-07,3271.000000,3319.399902,3265.050049,3287.850098,3279.194336,1989921
2022-07-08,3300.000000,3305.000000,3250.000000,3265.449951,3256.853027,2136916
2022-07-11,3206.149902,3225.000000,3106.000000,3113.800049,3105.602539,6974600
2022-07-12,3114.899902,3136.199951,3080.250000,3084.699951,3076.578857,3734815
2022-07-13,3104.000000,3110.000000,3035.000000,3038.750000,3030.750000,3863530
2022-07-14,3056.000000,3057.000000,2967.000000,2998.750000,2998.750000,4764908
2022-07-15,3018.550049,3028.899902,2953.000000,2994.600098,2994.600098,4574806
2022-07-18,3023.000000,3076.949951,3014.300049,3063.500000,3063.500000,3202795
2022-07-19,3030.050049,3078.949951,3030.050049,3074.250000,3074.250000,1865074
2022-07-20,3107.800049,3171.949951,3098.050049,3164.800049,3164.800049,3402251
2022-07-21,3167.000000,3184.000000,3144.050049,3177.300049,3177.300049,2420640
2022-07-22,3185.000000,3197.000000,3143.500000,3171.000000,3171.000000,2075886
2022-07-25,3165.000000,3186.449951,3149.100098,3166.750000,3166.750000,1797504
2022-07-26,3164.699951,3168.899902,3096.500000,3115.899902,3115.899902,2639367
2022-07-27,3115.000000,3194.100098,3110.000000,3188.850098,3188.850098,1389808
2022-07-28,3216.000000,3264.000000,3201.649902,3260.500000,3260.500000,2106333
2022-07-29,3290.000000,3317.300049,3275.000000,3301.899902,3301.899902,2430257
2022-08-01,3327.000000,3327.000000,3271.000000,3298.800049,3298.800049,1306913
2022-08-02,3290.000000,3312.899902,3271.649902,3291.800049,3291.800049,1269114
